Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Synthesis and degradation of ketone bodies,1/10,0.0074763281564485,0.0485391643833107,0,0,158.53968253968253,776.212425317664,HMGCS2
KEGG_2021_Human,Terpenoid backbone biosynthesis,1/22,0.0163791067947741,0.0485391643833107,0,0,67.9047619047619,279.20731867751766,HMGCS2
KEGG_2021_Human,Butanoate metabolism,1/28,0.0208024990214188,0.0485391643833107,0,0,52.7989417989418,204.47351966705395,HMGCS2
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",1/48,0.0354134310062899,0.0619735042610073,0,0,30.300911854103344,101.22516915069232,HMGCS2
KEGG_2021_Human,PPAR signaling pathway,1/74,0.0541035476902397,0.0757449667663356,0,0,19.48336594911937,56.83016349252173,HMGCS2
KEGG_2021_Human,Chemical carcinogenesis,1/239,0.1650577237383112,0.192567344361363,0,0,5.926470588235294,10.676299856553056,MIRLET7I
KEGG_2021_Human,MicroRNAs in cancer,1/310,0.2089569326358909,0.2089569326358909,0,0,4.548312528895053,7.12096140997213,MIRLET7I
